Threshold,Accepted,Accuracy
0.5,1.0,0.9460147695441813
0.5001,1.0,0.9460147695441813
0.5002,0.9998726763432646,0.9461352349420603
0.5003,0.9998726763432646,0.9461352349420603
0.5004,0.9998726763432646,0.9461352349420603
0.5005,0.9997453526865292,0.946128374936322
0.5006,0.9997453526865292,0.946128374936322
0.5007,0.9997453526865292,0.946128374936322
0.5008,0.9997453526865292,0.946128374936322
0.5009,0.9997453526865292,0.946128374936322
0.501,0.9997453526865292,0.946128374936322
0.5011,0.9997453526865292,0.946128374936322
0.5012,0.9997453526865292,0.946128374936322
0.5013,0.9997453526865292,0.946128374936322
0.5014,0.9996180290297937,0.946248885492294
0.5015,0.9996180290297937,0.946248885492294
0.5016,0.9996180290297937,0.946248885492294
0.5017,0.9996180290297937,0.946248885492294
0.5018,0.9996180290297937,0.946248885492294
0.5019,0.9996180290297937,0.946248885492294
0.502,0.9996180290297937,0.946248885492294
0.5021,0.9996180290297937,0.946248885492294
0.5022,0.9996180290297937,0.946248885492294
0.5023,0.9996180290297937,0.946248885492294
0.5024,0.9996180290297937,0.946248885492294
0.5025,0.9996180290297937,0.946248885492294
0.5026,0.9996180290297937,0.946248885492294
0.5027,0.9996180290297937,0.946248885492294
0.5028,0.9996180290297937,0.946248885492294
0.5029,0.9996180290297937,0.946248885492294
0.503,0.9994907053730583,0.9462420382165605
0.5031,0.9994907053730583,0.9462420382165605
0.5032,0.9994907053730583,0.9462420382165605
0.5033,0.9993633817163229,0.946235189196076
0.5034,0.9993633817163229,0.946235189196076
0.5035,0.9993633817163229,0.946235189196076
0.5036,0.9993633817163229,0.946235189196076
0.5037,0.9992360580595875,0.9462283384301733
0.5038,0.9992360580595875,0.9462283384301733
0.5039,0.9992360580595875,0.9462283384301733
0.504,0.9992360580595875,0.9462283384301733
0.5041,0.9992360580595875,0.9462283384301733
0.5042,0.9992360580595875,0.9462283384301733
0.5043,0.9992360580595875,0.9462283384301733
0.5044,0.9992360580595875,0.9462283384301733
0.5045,0.9992360580595875,0.9462283384301733
0.5046,0.9992360580595875,0.9462283384301733
0.5047,0.9992360580595875,0.9462283384301733
0.5048,0.9992360580595875,0.9462283384301733
0.5049,0.9992360580595875,0.9462283384301733
0.505,0.9992360580595875,0.9462283384301733
0.5051,0.9992360580595875,0.9462283384301733
0.5052,0.9992360580595875,0.9462283384301733
0.5053,0.9992360580595875,0.9462283384301733
0.5054,0.9992360580595875,0.9462283384301733
0.5055,0.9992360580595875,0.9462283384301733
0.5056,0.9992360580595875,0.9462283384301733
0.5057,0.9992360580595875,0.9462283384301733
0.5058,0.9991087344028521,0.946348923155346
0.5059,0.9991087344028521,0.946348923155346
0.506,0.9991087344028521,0.946348923155346
0.5061,0.9991087344028521,0.946348923155346
0.5062,0.9989814107461167,0.9463420851389243
0.5063,0.9989814107461167,0.9463420851389243
0.5064,0.9989814107461167,0.9463420851389243
0.5065,0.9989814107461167,0.9463420851389243
0.5066,0.9989814107461167,0.9463420851389243
0.5067,0.9989814107461167,0.9463420851389243
0.5068,0.9989814107461167,0.9463420851389243
0.5069,0.9989814107461167,0.9463420851389243
0.507,0.9989814107461167,0.9463420851389243
0.5071,0.9989814107461167,0.9463420851389243
0.5072,0.9989814107461167,0.9463420851389243
0.5073,0.9989814107461167,0.9463420851389243
0.5074,0.9989814107461167,0.9463420851389243
0.5075,0.9989814107461167,0.9463420851389243
0.5076,0.9989814107461167,0.9463420851389243
0.5077,0.9989814107461167,0.9463420851389243
0.5078,0.9989814107461167,0.9463420851389243
0.5079,0.9989814107461167,0.9463420851389243
0.508,0.9989814107461167,0.9463420851389243
0.5081,0.9989814107461167,0.9463420851389243
0.5082,0.9989814107461167,0.9463420851389243
0.5083,0.9989814107461167,0.9463420851389243
0.5084,0.9989814107461167,0.9463420851389243
0.5085,0.9989814107461167,0.9463420851389243
0.5086,0.9989814107461167,0.9463420851389243
0.5087,0.9989814107461167,0.9463420851389243
0.5088,0.9987267634326458,0.9463284038755737
0.5089,0.9987267634326458,0.9463284038755737
0.509,0.9987267634326458,0.9463284038755737
0.5091,0.9987267634326458,0.9463284038755737
0.5092,0.9987267634326458,0.9463284038755737
0.5093,0.9987267634326458,0.9463284038755737
0.5094,0.9987267634326458,0.9463284038755737
0.5095,0.9987267634326458,0.9463284038755737
0.5096,0.9985994397759104,0.946321560627311
0.5097,0.9985994397759104,0.946321560627311
0.5098,0.9985994397759104,0.946321560627311
0.5099,0.9985994397759104,0.946321560627311
0.51,0.9985994397759104,0.946321560627311
0.5101,0.9985994397759104,0.946321560627311
0.5102,0.9985994397759104,0.946321560627311
0.5103,0.9985994397759104,0.946321560627311
0.5104,0.9985994397759104,0.946321560627311
0.5105,0.9985994397759104,0.946321560627311
0.5106,0.9985994397759104,0.946321560627311
0.5107,0.9985994397759104,0.946321560627311
0.5108,0.9985994397759104,0.946321560627311
0.5109,0.9985994397759104,0.946321560627311
0.511,0.9985994397759104,0.946321560627311
0.5111,0.9985994397759104,0.946321560627311
0.5112,0.9985994397759104,0.946321560627311
0.5113,0.9985994397759104,0.946321560627311
0.5114,0.9985994397759104,0.946321560627311
0.5115,0.9985994397759104,0.946321560627311
0.5116,0.9985994397759104,0.946321560627311
0.5117,0.9985994397759104,0.946321560627311
0.5118,0.9985994397759104,0.946321560627311
0.5119,0.9985994397759104,0.946321560627311
0.512,0.998472116119175,0.946442234123948
0.5121,0.998472116119175,0.946442234123948
0.5122,0.998472116119175,0.946442234123948
0.5123,0.998472116119175,0.946442234123948
0.5124,0.998472116119175,0.946442234123948
0.5125,0.998472116119175,0.946442234123948
0.5126,0.998472116119175,0.946442234123948
0.5127,0.998472116119175,0.946442234123948
0.5128,0.998472116119175,0.946442234123948
0.5129,0.998472116119175,0.946442234123948
0.513,0.9983447924624396,0.9465629384007141
0.5131,0.9983447924624396,0.9465629384007141
0.5132,0.9983447924624396,0.9465629384007141
0.5133,0.9983447924624396,0.9465629384007141
0.5134,0.9983447924624396,0.9465629384007141
0.5135,0.9983447924624396,0.9465629384007141
0.5136,0.9983447924624396,0.9465629384007141
0.5137,0.9983447924624396,0.9465629384007141
0.5138,0.9983447924624396,0.9465629384007141
0.5139,0.9983447924624396,0.9465629384007141
0.514,0.9983447924624396,0.9465629384007141
0.5141,0.9983447924624396,0.9465629384007141
0.5142,0.9983447924624396,0.9465629384007141
0.5143,0.9983447924624396,0.9465629384007141
0.5144,0.9982174688057041,0.9466836734693878
0.5145,0.9982174688057041,0.9466836734693878
0.5146,0.9982174688057041,0.9466836734693878
0.5147,0.9982174688057041,0.9466836734693878
0.5148,0.9982174688057041,0.9466836734693878
0.5149,0.9982174688057041,0.9466836734693878
0.515,0.9982174688057041,0.9466836734693878
0.5151,0.9982174688057041,0.9466836734693878
0.5152,0.9982174688057041,0.9466836734693878
0.5153,0.9982174688057041,0.9466836734693878
0.5154,0.9982174688057041,0.9466836734693878
0.5155,0.9982174688057041,0.9466836734693878
0.5156,0.9980901451489687,0.9466768720500064
0.5157,0.9980901451489687,0.9466768720500064
0.5158,0.9980901451489687,0.9466768720500064
0.5159,0.9980901451489687,0.9466768720500064
0.516,0.9980901451489687,0.9466768720500064
0.5161,0.9980901451489687,0.9466768720500064
0.5162,0.9980901451489687,0.9466768720500064
0.5163,0.9980901451489687,0.9466768720500064
0.5164,0.9980901451489687,0.9466768720500064
0.5165,0.9980901451489687,0.9466768720500064
0.5166,0.9980901451489687,0.9466768720500064
0.5167,0.9980901451489687,0.9466768720500064
0.5168,0.9980901451489687,0.9466768720500064
0.5169,0.9979628214922333,0.9467976524623628
0.517,0.9979628214922333,0.9467976524623628
0.5171,0.9979628214922333,0.9467976524623628
0.5172,0.9979628214922333,0.9467976524623628
0.5173,0.9979628214922333,0.9467976524623628
0.5174,0.9979628214922333,0.9467976524623628
0.5175,0.9978354978354979,0.9467908638509633
0.5176,0.9978354978354979,0.9467908638509633
0.5177,0.9978354978354979,0.9467908638509633
0.5178,0.9977081741787625,0.9469116896375702
0.5179,0.9977081741787625,0.9469116896375702
0.518,0.9977081741787625,0.9469116896375702
0.5181,0.9977081741787625,0.9469116896375702
0.5182,0.9977081741787625,0.9469116896375702
0.5183,0.9977081741787625,0.9469116896375702
0.5184,0.9977081741787625,0.9469116896375702
0.5185,0.9977081741787625,0.9469116896375702
0.5186,0.9977081741787625,0.9469116896375702
0.5187,0.9977081741787625,0.9469116896375702
0.5188,0.9977081741787625,0.9469116896375702
0.5189,0.9977081741787625,0.9469116896375702
0.519,0.9977081741787625,0.9469116896375702
0.5191,0.9977081741787625,0.9469116896375702
0.5192,0.9975808505220269,0.9469049138481174
0.5193,0.9975808505220269,0.9469049138481174
0.5194,0.9974535268652915,0.946898136328823
0.5195,0.9974535268652915,0.946898136328823
0.5196,0.9974535268652915,0.946898136328823
