Threshold,Accepted,Accuracy
0.5,1.0,0.9257945306725794
0.5001,1.0,0.9257945306725794
0.5002,1.0,0.9257945306725794
0.5003,1.0,0.9257945306725794
0.5004,1.0,0.9257945306725794
0.5005,1.0,0.9257945306725794
0.5006,1.0,0.9257945306725794
0.5007,1.0,0.9257945306725794
0.5008,1.0,0.9257945306725794
0.5009,1.0,0.9257945306725794
0.501,1.0,0.9257945306725794
0.5011,1.0,0.9257945306725794
0.5012,1.0,0.9257945306725794
0.5013,1.0,0.9257945306725794
0.5014,1.0,0.9257945306725794
0.5015,0.9998521803399852,0.9259314015375517
0.5016,0.9998521803399852,0.9259314015375517
0.5017,0.9998521803399852,0.9259314015375517
0.5018,0.9998521803399852,0.9259314015375517
0.5019,0.9997043606799705,0.9260683128788999
0.502,0.9997043606799705,0.9260683128788999
0.5021,0.9997043606799705,0.9260683128788999
0.5022,0.9997043606799705,0.9260683128788999
0.5023,0.9997043606799705,0.9260683128788999
0.5024,0.9997043606799705,0.9260683128788999
0.5025,0.9997043606799705,0.9260683128788999
0.5026,0.9997043606799705,0.9260683128788999
0.5027,0.9997043606799705,0.9260683128788999
0.5028,0.9997043606799705,0.9260683128788999
0.5029,0.9997043606799705,0.9260683128788999
0.503,0.9997043606799705,0.9260683128788999
0.5031,0.9997043606799705,0.9260683128788999
0.5032,0.9997043606799705,0.9260683128788999
0.5033,0.9997043606799705,0.9260683128788999
0.5034,0.9997043606799705,0.9260683128788999
0.5035,0.9997043606799705,0.9260683128788999
0.5036,0.9997043606799705,0.9260683128788999
0.5037,0.9997043606799705,0.9260683128788999
0.5038,0.9997043606799705,0.9260683128788999
0.5039,0.9997043606799705,0.9260683128788999
0.504,0.9997043606799705,0.9260683128788999
0.5041,0.9997043606799705,0.9260683128788999
0.5042,0.9997043606799705,0.9260683128788999
0.5043,0.9997043606799705,0.9260683128788999
0.5044,0.9997043606799705,0.9260683128788999
0.5045,0.9997043606799705,0.9260683128788999
0.5046,0.9997043606799705,0.9260683128788999
0.5047,0.9997043606799705,0.9260683128788999
0.5048,0.9997043606799705,0.9260683128788999
0.5049,0.9997043606799705,0.9260683128788999
0.505,0.9997043606799705,0.9260683128788999
0.5051,0.9997043606799705,0.9260683128788999
0.5052,0.9997043606799705,0.9260683128788999
0.5053,0.9997043606799705,0.9260683128788999
0.5054,0.9997043606799705,0.9260683128788999
0.5055,0.9997043606799705,0.9260683128788999
0.5056,0.9997043606799705,0.9260683128788999
0.5057,0.9997043606799705,0.9260683128788999
0.5058,0.9997043606799705,0.9260683128788999
0.5059,0.9995565410199556,0.9262052647145815
0.506,0.9995565410199556,0.9262052647145815
0.5061,0.9994087213599409,0.9261943499482325
0.5062,0.9994087213599409,0.9261943499482325
0.5063,0.9994087213599409,0.9261943499482325
0.5064,0.9994087213599409,0.9261943499482325
0.5065,0.9994087213599409,0.9261943499482325
0.5066,0.9994087213599409,0.9261943499482325
0.5067,0.9994087213599409,0.9261943499482325
0.5068,0.9994087213599409,0.9261943499482325
0.5069,0.9992609016999261,0.9263313609467455
0.507,0.9992609016999261,0.9263313609467455
0.5071,0.9992609016999261,0.9263313609467455
0.5072,0.9992609016999261,0.9263313609467455
0.5073,0.9992609016999261,0.9263313609467455
0.5074,0.9992609016999261,0.9263313609467455
0.5075,0.9992609016999261,0.9263313609467455
0.5076,0.9992609016999261,0.9263313609467455
0.5077,0.9992609016999261,0.9263313609467455
0.5078,0.9992609016999261,0.9263313609467455
0.5079,0.9992609016999261,0.9263313609467455
0.508,0.9991130820399113,0.9264684124870542
0.5081,0.9991130820399113,0.9264684124870542
0.5082,0.9991130820399113,0.9264684124870542
0.5083,0.9991130820399113,0.9264684124870542
0.5084,0.9991130820399113,0.9264684124870542
0.5085,0.9991130820399113,0.9264684124870542
0.5086,0.9989652623798966,0.926605504587156
0.5087,0.9989652623798966,0.926605504587156
0.5088,0.9989652623798966,0.926605504587156
0.5089,0.9988174427198817,0.9267426372650585
0.509,0.9988174427198817,0.9267426372650585
0.5091,0.9988174427198817,0.9267426372650585
0.5092,0.9988174427198817,0.9267426372650585
0.5093,0.9988174427198817,0.9267426372650585
0.5094,0.998669623059867,0.9267317939609236
0.5095,0.998669623059867,0.9267317939609236
0.5096,0.998669623059867,0.9267317939609236
0.5097,0.998669623059867,0.9267317939609236
0.5098,0.998669623059867,0.9267317939609236
0.5099,0.998669623059867,0.9267317939609236
0.51,0.998669623059867,0.9267317939609236
0.5101,0.998669623059867,0.9267317939609236
0.5102,0.998669623059867,0.9267317939609236
0.5103,0.998669623059867,0.9267317939609236
0.5104,0.998669623059867,0.9267317939609236
0.5105,0.9985218033998522,0.926720947446336
0.5106,0.9985218033998522,0.926720947446336
0.5107,0.9985218033998522,0.926720947446336
0.5108,0.9985218033998522,0.926720947446336
0.5109,0.9985218033998522,0.926720947446336
0.511,0.9985218033998522,0.926720947446336
0.5111,0.9985218033998522,0.926720947446336
0.5112,0.9985218033998522,0.926720947446336
0.5113,0.9985218033998522,0.926720947446336
0.5114,0.9985218033998522,0.926720947446336
0.5115,0.9983739837398374,0.9268581581285165
0.5116,0.9983739837398374,0.9268581581285165
0.5117,0.9983739837398374,0.9268581581285165
0.5118,0.9982261640798226,0.9268473271138753
0.5119,0.9982261640798226,0.9268473271138753
0.512,0.9982261640798226,0.9268473271138753
0.5121,0.9982261640798226,0.9268473271138753
0.5122,0.9982261640798226,0.9268473271138753
0.5123,0.9982261640798226,0.9268473271138753
0.5124,0.9982261640798226,0.9268473271138753
0.5125,0.9982261640798226,0.9268473271138753
0.5126,0.9980783444198078,0.9269845971563981
0.5127,0.9980783444198078,0.9269845971563981
0.5128,0.9980783444198078,0.9269845971563981
0.5129,0.9980783444198078,0.9269845971563981
0.513,0.9980783444198078,0.9269845971563981
0.5131,0.9980783444198078,0.9269845971563981
0.5132,0.9980783444198078,0.9269845971563981
0.5133,0.9980783444198078,0.9269845971563981
0.5134,0.9980783444198078,0.9269845971563981
0.5135,0.9980783444198078,0.9269845971563981
0.5136,0.9980783444198078,0.9269845971563981
0.5137,0.997930524759793,0.926973781661976
0.5138,0.997930524759793,0.926973781661976
0.5139,0.997930524759793,0.926973781661976
0.514,0.997930524759793,0.926973781661976
0.5141,0.997930524759793,0.926973781661976
0.5142,0.997930524759793,0.926973781661976
0.5143,0.997930524759793,0.926973781661976
0.5144,0.997930524759793,0.926973781661976
0.5145,0.997930524759793,0.926973781661976
0.5146,0.997930524759793,0.926973781661976
0.5147,0.997930524759793,0.926973781661976
0.5148,0.9977827050997783,0.9271111111111111
0.5149,0.9977827050997783,0.9271111111111111
0.515,0.9977827050997783,0.9271111111111111
0.5151,0.9977827050997783,0.9271111111111111
0.5152,0.9977827050997783,0.9271111111111111
0.5153,0.9977827050997783,0.9271111111111111
0.5154,0.9977827050997783,0.9271111111111111
0.5155,0.9977827050997783,0.9271111111111111
0.5156,0.9977827050997783,0.9271111111111111
0.5157,0.9977827050997783,0.9271111111111111
0.5158,0.9976348854397635,0.9271003111572085
0.5159,0.9976348854397635,0.9271003111572085
0.516,0.9976348854397635,0.9271003111572085
0.5161,0.9976348854397635,0.9271003111572085
0.5162,0.9976348854397635,0.9271003111572085
0.5163,0.9976348854397635,0.9271003111572085
0.5164,0.9976348854397635,0.9271003111572085
0.5165,0.9976348854397635,0.9271003111572085
0.5166,0.9976348854397635,0.9271003111572085
0.5167,0.9976348854397635,0.9271003111572085
0.5168,0.9976348854397635,0.9271003111572085
0.5169,0.9974870657797487,0.9270895080023711
0.517,0.9974870657797487,0.9270895080023711
0.5171,0.9974870657797487,0.9270895080023711
0.5172,0.9974870657797487,0.9270895080023711
0.5173,0.9974870657797487,0.9270895080023711
0.5174,0.9974870657797487,0.9270895080023711
0.5175,0.9974870657797487,0.9270895080023711
0.5176,0.9974870657797487,0.9270895080023711
0.5177,0.9974870657797487,0.9270895080023711
0.5178,0.9974870657797487,0.9270895080023711
0.5179,0.9974870657797487,0.9270895080023711
0.518,0.9974870657797487,0.9270895080023711
0.5181,0.9974870657797487,0.9270895080023711
0.5182,0.9974870657797487,0.9270895080023711
0.5183,0.9974870657797487,0.9270895080023711
0.5184,0.9973392461197339,0.9272269156662221
0.5185,0.9973392461197339,0.9272269156662221
0.5186,0.9973392461197339,0.9272269156662221
0.5187,0.9973392461197339,0.9272269156662221
0.5188,0.9973392461197339,0.9272269156662221
0.5189,0.9973392461197339,0.9272269156662221
0.519,0.9973392461197339,0.9272269156662221
0.5191,0.9973392461197339,0.9272269156662221
0.5192,0.9973392461197339,0.9272269156662221
0.5193,0.9973392461197339,0.9272269156662221
0.5194,0.9973392461197339,0.9272269156662221
0.5195,0.9973392461197339,0.9272269156662221
0.5196,0.9971914264597191,0.9273643640675956
0.5197,0.9971914264597191,0.9273643640675956
0.5198,0.9971914264597191,0.9273643640675956
0.5199,0.9970436067997044,0.9275018532246109
0.52,0.9970436067997044,0.9275018532246109
0.5201,0.9970436067997044,0.9275018532246109
0.5202,0.9970436067997044,0.9275018532246109
0.5203,0.9970436067997044,0.9275018532246109
0.5204,0.9970436067997044,0.9275018532246109
0.5205,0.9970436067997044,0.9275018532246109
0.5206,0.9970436067997044,0.9275018532246109
0.5207,0.9970436067997044,0.9275018532246109
0.5208,0.9970436067997044,0.9275018532246109
0.5209,0.9970436067997044,0.9275018532246109
0.521,0.9970436067997044,0.9275018532246109
0.5211,0.9970436067997044,0.9275018532246109
0.5212,0.9970436067997044,0.9275018532246109
0.5213,0.9970436067997044,0.9275018532246109
0.5214,0.9970436067997044,0.9275018532246109
0.5215,0.9970436067997044,0.9275018532246109
0.5216,0.9970436067997044,0.9275018532246109
0.5217,0.9970436067997044,0.9275018532246109
0.5218,0.9968957871396896,0.927491103202847
0.5219,0.9968957871396896,0.927491103202847
0.522,0.9968957871396896,0.927491103202847
0.5221,0.9968957871396896,0.927491103202847
0.5222,0.9968957871396896,0.927491103202847
0.5223,0.99660014781966,0.9276179175318896
0.5224,0.99660014781966,0.9276179175318896
0.5225,0.99660014781966,0.9276179175318896
0.5226,0.99660014781966,0.9276179175318896
0.5227,0.99660014781966,0.9276179175318896
0.5228,0.99660014781966,0.9276179175318896
0.5229,0.99660014781966,0.9276179175318896
0.523,0.99660014781966,0.9276179175318896
0.5231,0.99660014781966,0.9276179175318896
0.5232,0.99660014781966,0.9276179175318896
0.5233,0.99660014781966,0.9276179175318896
0.5234,0.99660014781966,0.9276179175318896
0.5235,0.99660014781966,0.9276179175318896
0.5236,0.9964523281596452,0.9276071799436285
0.5237,0.9964523281596452,0.9276071799436285
0.5238,0.9964523281596452,0.9276071799436285
0.5239,0.9964523281596452,0.9276071799436285
0.524,0.9964523281596452,0.9276071799436285
0.5241,0.9964523281596452,0.9276071799436285
0.5242,0.9964523281596452,0.9276071799436285
